,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
148,Lewis,Dunk,1,0,18,1062,22,62.8,275.0,142.0,1,171,48.0,0,1,3,3.4,50,DEF
149,Julio,Enciso,0,2,8,68,1,25.0,39.0,30.0,0,30,9.4,0,0,1,0.5,51,MID
150,Pervis,Estupiñán,1,3,25,495,10,177.9,162.8,110.0,5,112,45.0,0,0,2,16.9,50,DEF
151,Evan,Ferguson,6,0,46,653,15,62.2,239.6,239.0,5,169,54.1,1,0,1,8.4,61,FWD
152,Billy,Gilmour,0,3,32,690,14,196.0,108.8,58.0,4,151,36.2,2,0,2,0.4,49,MID
153,Pascal,Groß,2,3,50,978,15,426.4,290.0,137.0,9,219,85.3,1,0,1,1.8,63,MID
154,João Pedro,Junqueira de Jesus,4,1,42,647,13,182.3,233.4,242.0,6,153,65.8,1,0,1,8.7,53,FWD
155,Michał,Karbownik,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
156,Kacper,Kozłowski,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
157,Adam,Lallana,0,0,9,304,4,98.4,24.4,26.0,0,29,14.9,1,0,1,0.0,49,MID
158,Tariq,Lamptey,0,2,9,171,6,31.1,44.0,7.0,0,48,8.2,0,0,2,6.3,40,DEF
159,Solly,March,3,1,39,555,11,126.5,197.4,139.0,6,134,46.4,2,0,1,2.6,61,MID
160,Tom,McGill,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
161,James,Milner,0,0,9,350,7,58.9,45.8,2.0,0,56,10.7,1,0,2,0.1,48,MID
162,Kaoru,Mitoma,3,4,53,980,20,255.0,239.2,373.0,7,173,86.9,0,0,3,24.7,65,MID
163,Jakub,Moder,0,0,1,13,0,0.0,3.2,0.0,0,3,0.3,0,0,0,0.1,44,MID
164,Jeremy,Sarmiento Morante,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
165,Kjell,Scherpen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
166,Jason,Steele,0,0,15,630,13,0.1,188.6,0.0,0,124,18.9,0,0,0,2.4,43,GK
167,Deniz,Undav,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,FWD
168,Jan Paul,van Hecke,0,0,13,568,7,10.2,195.2,41.0,1,103,24.7,0,0,1,1.9,40,DEF
169,Joël,Veltman,0,1,17,775,17,50.9,158.2,41.0,0,130,25.1,0,0,1,1.0,44,DEF
170,Bart,Verbruggen,0,0,13,540,10,0.0,145.4,0.0,2,96,14.6,0,0,1,0.4,44,GK
171,Adam,Webster,0,0,5,540,13,26.6,108.6,19.0,0,89,15.5,0,0,1,0.2,43,DEF
172,Danny,Welbeck,1,0,15,407,7,71.6,61.0,86.0,1,44,21.9,2,0,1,0.6,57,FWD
173,Andi,Zeqiri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,44,FWD
174,Igor Julio,dos Santos de Paulo,0,0,7,333,6,28.1,49.8,5.0,1,55,8.3,0,0,1,0.1,43,DEF
175,Jack,Hinshelwood,0,0,3,140,6,24.2,15.0,2.0,0,14,4.1,0,0,0,0.0,45,MID
176,Carlos,Baleba,0,0,8,277,7,16.2,41.0,14.0,0,29,7.1,0,0,2,0.1,45,MID
177,Anssumane,Fati Vieira,2,0,21,286,6,54.5,97.0,176.0,1,55,32.7,1,0,1,1.0,65,MID
178,Mark,O’Mahony,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
179,Benicio,Baker-Boaitey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
180,Ben,Jackson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
181,Joshua,Duffus,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
182,Enock,Agyei,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,43,MID
183,Ameen,Al-Dakhil,0,0,9,855,22,29.6,119.0,34.0,0,96,18.2,0,0,1,0.7,40,DEF
184,Samuel,Bastien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
185,Manuel Benson,Hedilazio,0,0,3,65,3,4.3,6.0,22.0,0,8,3.3,0,0,0,0.1,52,MID
186,Jordan,Beyer,0,0,9,768,18,27.8,187.0,8.0,1,125,22.4,0,0,4,1.5,40,DEF
187,Josh,Brownhill,2,0,30,869,22,190.5,168.6,87.0,0,153,44.8,0,0,1,0.2,47,MID
188,Darko,Churlinov,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
189,Jack,Cork,0,0,1,16,0,0.9,1.8,2.0,0,2,0.5,0,0,0,0.0,48,MID
190,Dara,Costelloe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
191,Josh,Cullen,0,1,18,844,24,114.2,128.8,18.0,0,119,26.1,0,0,5,0.1,50,MID
192,CJ,Egan-Riley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
193,Hjalmar,Ekdal,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
194,Lyle,Foster,3,2,33,609,19,79.5,168.2,130.0,4,105,37.7,1,1,0,0.9,50,FWD
195,Denis,Franchi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
196,Jóhann Berg,Gudmundsson,0,1,15,515,10,242.7,87.8,51.0,0,83,38.2,1,0,2,0.0,48,MID
197,Luke,McNally,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
198,Arijanet,Muric,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
199,Dara,O'Shea,0,1,9,765,26,56.1,215.6,66.0,1,126,33.9,0,0,0,0.2,44,DEF
200,Michael,Obafemi,0,0,1,5,0,0.0,0.0,1.0,0,1,0.0,0,0,0,0.0,49,FWD
201,Bailey,Peacock-Farrell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
202,Connor,Roberts,0,1,8,733,21,92.7,125.0,8.0,0,102,22.5,0,1,2,0.2,44,DEF
203,Jay,Rodriguez,1,0,18,383,10,30.1,67.2,113.0,3,40,20.4,0,0,0,0.2,53,FWD
204,Charlie,Taylor,1,0,15,900,21,60.8,180.4,25.0,0,128,26.7,0,0,3,5.5,40,DEF
205,Bobby,Thomas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
206,Scott,Twine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
207,Lawrence,Vigouroux,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
208,Victor,da Silva,0,0,7,509,14,42.4,36.0,16.0,0,51,9.4,0,0,0,0.1,44,DEF
209,Wout,Weghorst,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,FWD
210,Anass,Zaroury,0,0,3,135,4,31.6,3.8,19.0,0,5,4.8,0,1,0,0.0,47,MID
211,Sander,Berge,0,1,25,877,25,115.6,151.8,66.0,2,119,33.5,0,0,2,0.1,48,MID
212,Zeki,Amdouni,1,0,26,812,18,75.8,112.4,210.0,2,69,39.8,2,0,1,0.2,53,FWD
213,James,Trafford,0,0,24,1170,32,0.1,386.0,0.0,0,237,38.7,0,0,1,0.9,45,GK
214,Nathan,Redmond,0,0,6,88,4,28.9,14.0,8.0,0,21,5.1,0,0,0,0.0,48,MID
215,Luca,Koleosho,0,2,31,862,23,133.3,54.8,171.0,0,61,35.7,2,0,0,0.1,50,MID
216,Jacob,Bruun Larsen,1,0,16,182,5,41.7,53.6,78.0,0,45,17.0,0,0,0,0.0,49,MID
217,Owen,Dodgson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
218,Wilson,Odobert,1,0,10,160,7,47.5,58.0,64.0,0,44,16.9,0,0,1,0.0,50,MID
219,Hannes,Delcroix,0,0,3,239,11,25.2,44.4,42.0,0,39,11.1,0,0,1,0.0,40,DEF
220,Aaron,Ramsey,0,0,9,235,7,21.0,23.0,24.0,0,29,6.6,0,0,0,0.0,50,MID
221,Han-Noah,Massengo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
222,Mike,Trésor,0,0,9,222,6,55.0,14.4,19.0,0,26,8.9,0,0,0,0.0,55,MID
223,Moisés,Caicedo Corozo,0,0,19,823,13,108.2,111.0,20.0,0,112,23.5,2,0,3,1.4,47,MID
224,Robert,Sánchez,0,0,43,1170,20,0.1,305.8,0.0,4,236,30.7,3,0,1,6.3,46,GK
225,Ethan,Ampadu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
226,Kepa,Arrizabalaga,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,50,GK
227,Pierre-Emerick,Aubameyang,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,65,FWD
228,César,Azpilicueta,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
229,Abdul Rahman,Baba,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
230,Benoît,Badiashile,0,0,0,90,4,0.1,23.2,17.0,0,10,4.0,0,0,0,0.0,44,DEF
231,Marcus,Bettinelli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
232,Armando,Broja,1,1,13,142,2,8.9,38.4,51.0,0,40,9.7,1,0,0,0.2,49,FWD
233,Trevoh,Chalobah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,DEF
234,Ben,Chilwell,0,1,15,334,5,136.4,57.0,88.0,2,66,28.1,1,0,3,5.3,54,DEF
235,Carney,Chukwuemeka,1,0,6,125,2,25.1,34.8,39.0,0,23,9.9,0,0,2,1.4,43,MID
236,Levi,Colwill,0,1,35,949,13,67.0,183.6,101.0,3,197,35.1,3,0,2,4.5,45,DEF
237,Marc,Cucurella Saseta,0,0,7,575,12,74.2,111.0,51.0,0,85,23.6,1,0,5,0.5,48,DEF
238,Enzo,Fernández,0,1,25,987,16,267.8,164.4,156.0,0,130,58.7,4,0,3,2.6,48,MID
239,David Datro,Fofana,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,FWD
240,Wesley,Fofana,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
241,Conor,Gallagher,0,5,47,1103,18,302.3,248.4,125.0,4,228,67.6,3,0,1,0.6,54,MID
242,Malo,Gusto,0,2,24,538,7,72.5,99.4,32.0,2,120,20.4,2,1,1,6.1,41,DEF
243,Reece,James,0,1,7,315,11,113.6,88.8,53.0,0,78,25.6,0,1,0,4.6,54,DEF
244,Romelu,Lukaku Bolingoli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,68,FWD
245,Noni,Madueke,0,0,7,119,3,36.9,10.2,40.0,0,23,8.7,0,0,0,0.1,53,MID
246,Mykhailo,Mudryk,2,1,31,385,4,96.8,102.6,89.0,3,97,28.9,3,0,2,0.9,63,MID
247,Nicolas,Jackson,6,0,44,916,17,120.1,269.6,446.0,5,158,83.4,3,0,7,6.1,69,FWD
248,Christopher,Nkunku,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,73,FWD
249,Christian,Pulisic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MID
250,Malang,Sarr,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,DEF
251,Gabriel,Słonina,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
252,Raheem,Sterling,5,4,66,1076,19,245.9,273.2,436.0,6,185,95.5,2,0,4,9.4,70,MID
253,Thiago,Emiliano da Silva,1,0,37,1170,20,63.2,306.4,78.0,2,251,44.8,3,0,2,3.6,50,DEF
254,Hakim,Ziyech,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,54,MID
255,Cole,Palmer,4,3,49,676,13,228.2,242.8,188.0,4,179,65.7,1,0,3,12.3,53,MID
256,Ângelo Gabriel,Borges Damaceno,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
257,Ian,Maatsen,0,0,6,107,1,41.0,19.0,19.0,0,17,7.9,0,0,1,0.1,51,MID
258,Axel,Disasi,1,0,38,966,13,49.5,209.4,78.0,3,186,33.7,3,0,2,4.3,50,DEF
259,Lesley,Ugochukwu,0,0,10,211,5,20.4,38.0,2.0,0,44,6.0,1,0,2,0.3,44,MID
260,Mason,Burstow,0,0,2,8,1,0.6,0.4,2.0,0,6,0.3,0,0,0,0.1,45,FWD
261,Lucas,Bergström,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
262,Roméo,Lavia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
263,Bashir,Humphreys,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
264,Deivid Washington,de Souza Eugênio,0,0,1,9,1,0.1,0.0,4.0,0,3,0.4,0,0,0,0.1,45,FWD
265,Eddie,Beach,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
266,Diego Manuel Jadon,da Silva Moreira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
267,Djordje,Petrovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,GK
268,Alfie,Gilchrist,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
269,Ronnie,Stutter,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
270,Alex,Matos,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.0,45,MID
271,Josh,Brooking,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
272,Rob,Holding,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,DEF
273,Naouirou,Ahamada,0,0,7,87,3,6.2,8.8,4.0,0,22,2.0,0,0,0,1.1,43,MID
274,Joachim,Andersen,2,1,61,1170,18,150.3,395.8,151.0,9,290,69.6,5,0,2,24.5,52,DEF
275,Jordan,Ayew,1,3,39,1055,15,164.3,190.8,219.0,0,116,57.4,5,0,4,0.6,54,MID
276,Nathaniel,Clyne,0,0,8,130,0,3.6,10.4,6.0,0,30,2.0,1,0,0,0.1,44,DEF
277,Cheick,Doucouré,0,0,21,920,12,138.5,165.8,36.0,0,141,34.2,3,0,2,0.1,50,MID
278,Malcolm,Ebiowei,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
279,Odsonne,Edouard,5,0,48,1022,13,137.5,240.4,433.0,6,165,81.3,4,0,2,4.5,55,FWD
280,Eberechi,Eze,2,2,36,797,10,332.2,224.2,252.0,1,148,80.9,3,0,2,5.4,62,MID
281,Vicente,Guaita,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,GK
282,Marc,Guéhi,0,0,43,1080,15,38.1,251.2,25.0,6,234,31.4,5,0,1,5.7,47,DEF
283,Will,Hughes,0,0,20,713,15,151.9,127.2,37.0,0,88,31.5,4,0,2,0.0,49,MID
284,Sam,Johnstone,0,0,51,1170,18,0.0,221.2,0.0,7,222,22.2,5,0,0,6.3,47,GK
285,Jefferson,Lerma Solís,0,1,24,794,15,164.4,139.2,110.0,3,120,41.3,2,0,2,0.1,47,MID
286,Jean-Philippe,Mateta,0,3,22,391,9,103.6,82.4,79.0,0,52,26.4,2,0,1,0.5,49,FWD
287,Remi,Matthews,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
288,Tyrick,Mitchell,1,1,51,1149,18,122.9,251.6,44.0,5,240,41.8,5,0,2,7.9,47,DEF
289,Jake,O'Brien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
290,Michael,Olise,1,0,11,113,3,61.2,52.2,50.0,3,40,16.4,0,0,0,0.2,58,MID
291,Luke,Plange,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
292,Chris,Richards,0,0,4,111,3,0.3,21.8,0.0,0,17,2.2,0,0,0,0.6,39,DEF
293,Jairo,Riedewald,0,0,4,86,0,3.3,8.4,6.0,0,10,1.7,1,0,0,0.1,44,MID
294,Jeffrey,Schlupp,1,0,32,837,10,140.5,129.4,155.0,1,90,42.3,4,0,0,0.1,49,MID
295,James,Tomkins,0,0,1,1,0,0.0,0.2,0.0,0,3,0.0,0,0,0,0.5,40,DEF
296,Joel,Ward,0,1,31,1051,18,60.7,174.4,29.0,0,163,26.3,4,0,3,0.3,45,DEF
297,Joe,Whitworth,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,40,GK
298,Dean,Henderson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,GK
299,Matheus,França de Oliveira,0,0,2,31,0,49.1,4.6,5.0,0,8,5.8,0,0,0,0.0,49,MID
300,Jesurun,Rak-Sakyi,0,0,8,132,3,28.2,23.2,58.0,0,21,11.0,1,0,0,0.0,45,MID
301,John-Kymani,Gordon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
302,Ademola,Ola-Adebomi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
303,David,Ozoh,0,0,1,3,0,0.0,2.4,0.0,0,3,0.2,0,0,0,0.0,45,MID
304,Jadan,Raymond,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
305,André,Tavares Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
306,Jarrad,Branthwaite,0,0,23,990,15,30.1,220.4,40.0,2,164,29.0,2,0,4,2.4,41,DEF
307,Dominic,Calvert-Lewin,3,0,32,654,11,59.7,128.2,240.0,3,96,41.9,3,0,0,1.6,58,FWD
308,Seamus,Coleman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
309,Dele,Alli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,MID
310,Abdoulaye,Doucouré,4,2,53,1127,20,251.9,241.6,384.0,4,178,88.0,2,0,4,0.8,55,MID
311,James,Garner,1,1,35,1066,19,257.2,199.2,86.0,2,159,54.2,2,0,2,0.1,49,MID
312,Jean-Philippe,Gbamin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
313,Ben,Godfrey,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.1,43,DEF
314,Demarai,Gray,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,53,MID
315,Idrissa,Gueye,1,0,21,765,15,111.1,130.0,64.0,2,126,30.5,0,0,3,0.0,48,MID
316,Mason,Holgate,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,40,DEF
317,Michael,Keane,0,0,2,226,7,2.6,35.6,40.0,0,24,7.8,0,0,1,0.2,43,DEF
318,Dwight,McNeil,0,1,23,752,9,251.9,141.2,137.0,0,94,53.1,2,0,0,0.1,54,MID
319,Vitalii,Mykolenko,2,1,43,807,11,72.8,222.6,132.0,6,161,42.6,2,0,1,3.7,44,DEF
320,Amadou,Onana,0,0,22,920,14,123.0,98.4,132.0,0,120,35.5,2,0,1,0.2,48,MID
321,Nathan,Patterson,0,1,21,541,11,83.8,121.0,22.0,2,109,22.8,1,0,1,0.2,44,DEF
322,Jordan,Pickford,0,0,32,1170,20,40.1,254.6,0.0,2,193,29.4,2,0,2,7.3,44,GK
323,Ellis,Simms,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
324,James,Tarkowski,1,1,38,1170,20,102.9,318.2,136.0,4,210,55.9,2,0,2,3.2,44,DEF
325,João,Neves Virgínia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,39,GK
326,Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
327,Ashley,Young,0,0,11,989,19,201.2,111.0,13.0,0,120,32.6,1,1,4,0.3,44,DEF
328,Arnaut,Danjuma Groeneveld,1,0,17,386,9,62.8,63.6,174.0,0,40,30.1,0,0,0,0.1,53,MID
329,Lewis,Dobbin,0,0,6,118,2,13.0,13.2,26.0,0,13,5.1,1,0,0,0.1,45,MID
330,Youssef,Ramalho Chermiti,0,0,5,38,2,13.5,0.0,17.0,0,10,2.7,0,0,1,0.1,49,FWD
331,Thomas,Cannon,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,FWD
332,Tyler,Onyango,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
333,Jack,Harrison,1,3,31,527,6,98.7,136.4,101.0,3,89,33.6,2,0,0,0.1,55,MID
334,Norberto Bercique,Gomes Betuncal,0,0,11,297,5,63.6,24.8,90.0,0,17,17.1,1,0,0,0.1,57,FWD
335,Mackenzie,Hunt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
336,Alex,Iwobi,1,0,23,691,11,181.6,125.8,149.0,2,103,45.7,1,0,2,0.3,53,MID
337,Andreas,Hoelgebaum Pereira,1,2,36,854,16,329.6,128.4,102.0,0,126,55.9,4,0,2,0.7,53,MID
338,Tom,Cairney,0,2,18,271,5,52.2,28.4,46.0,0,61,12.7,0,0,0,0.0,49,MID
339,Ivan,Neves Abreu Cavaleiro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
340,Bobby,De Cordova-Reid,2,1,32,608,15,56.0,101.8,132.0,2,93,28.5,1,0,1,0.1,54,MID
341,Issa,Diop,0,0,23,700,13,16.4,145.4,25.0,2,135,18.7,3,0,2,0.5,44,DEF
342,Tyrese,Francois,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
343,Anthony,Knockaert,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
344,Terence,Kongolo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
345,Bernd,Leno,0,0,50,1170,22,0.0,423.6,0.0,8,280,42.3,3,0,0,14.5,47,GK
346,Saša,Lukić,0,0,12,352,7,35.2,41.4,27.0,0,43,10.4,1,0,1,0.3,44,MID
347,Kevin,Mbabu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
348,Aleksandar,Mitrović,0,0,1,32,0,0.3,6.4,26.0,0,6,3.3,0,0,0,0.7,74,FWD
349,Rodrigo,Muniz Carvalho,0,0,5,132,2,33.5,9.8,52.0,0,3,9.2,1,0,1,0.5,44,FWD
350,João,Palhinha Gonçalves,2,0,32,824,13,49.5,225.2,83.0,6,113,35.8,2,0,5,0.3,50,MID
351,Tim,Ream,1,0,34,1053,20,15.8,203.6,45.0,4,188,26.4,3,1,2,1.6,45,DEF
352,Harrison,Reed,0,1,23,665,13,131.0,92.8,14.0,0,100,23.8,3,0,2,0.4,47,MID
353,Antonee,Robinson,0,2,24,1080,22,164.2,225.2,32.0,2,191,42.2,2,0,4,0.6,44,DEF
354,Marek,Rodák,0,0,-1,0,0,0.0,0.0,0.0,0,-3,0.0,0,0,1,0.4,39,GK
355,Kenny,Tete,0,0,12,427,8,45.8,68.0,13.0,0,71,12.7,2,0,2,0.3,44,DEF
356,Tosin,Adarabioyo,0,0,2,2,0,0.0,12.0,0.0,0,8,1.2,0,0,0,0.0,43,DEF
357,Carlos Vinícius,Alves Morais,1,0,13,242,3,49.5,46.6,83.0,2,41,17.7,0,0,2,1.6,47,FWD
358,Harry,Wilson,0,2,26,694,11,140.0,65.8,94.0,0,87,29.8,3,0,2,0.1,53,MID
359,Raúl,Jiménez,1,0,23,754,18,87.5,84.4,177.0,2,65,34.3,2,0,2,0.6,52,FWD
360,Willian,Borges da Silva,3,1,47,865,13,237.6,183.8,202.0,6,163,62.2,3,0,1,0.4,53,MID
361,Calvin,Bassey,0,0,8,575,12,5.7,105.2,9.0,0,80,12.0,0,1,0,0.2,44,DEF
362,Luc,De Fougerolles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
363,Jay,Stansfield,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
364,Matthew,Dibley-Dias,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
365,Adama,Traoré,0,0,4,40,3,5.0,9.6,21.0,0,9,3.5,0,0,0,0.0,49,MID
366,Luke,Harris,0,0,2,74,5,0.7,3.2,17.0,0,2,2.1,0,0,0,0.0,45,MID
367,Timothy,Castagne,0,0,25,827,13,110.6,145.2,65.0,3,144,32.1,2,0,1,0.5,45,DEF
368,Steven,Benda,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
369,Fodé,Ballo-Touré,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
370,Devan,Tanton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
371,Adrián,San Miguel del Castillo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,40,GK
372,Trent,Alexander-Arnold,1,1,46,868,8,312.0,194.8,87.0,4,217,59.4,4,0,3,8.8,79,DEF
373,Alisson,Ramses Becker,0,0,59,1170,11,10.1,342.0,0.0,9,287,35.2,4,0,1,13.1,56,GK
374,Stefan,Bajcetic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,MID
375,Darwin,Núñez Ribeiro,4,6,55,680,5,115.4,250.2,413.0,4,165,78.0,3,0,2,17.1,76,FWD
376,Diogo,Teixeira da Silva,4,2,44,632,5,154.6,186.6,315.0,2,131,65.5,3,1,1,1.9,77,MID
377,Harvey,Elliott,0,2,16,259,2,78.2,46.6,48.0,0,65,17.2,0,0,1,0.2,48,MID
378,Fabio Henrique,Tavares,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
379,Cody,Gakpo,2,0,25,473,6,54.0,103.2,158.0,3,84,31.2,1,0,0,2.2,72,FWD
380,Joe,Gomez,0,0,23,499,3,96.4,98.8,30.0,1,104,22.6,2,0,1,0.5,45,DEF
381,Jordan,Henderson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
382,Curtis,Jones,0,0,6,331,5,19.4,38.8,20.0,0,31,7.4,1,1,1,0.0,49,MID
383,Caoimhin,Kelleher,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,39,GK
384,Ibrahima,Konaté,0,0,20,467,5,36.7,114.2,12.0,0,107,16.3,2,0,1,1.5,49,DEF
